Acidobacteria,0,0,0,6,0,6,0,33,0,10,0,0,0,19,0,0,0,5,0,7,0,3,0,34,0,8,0,0,131
Acidobacteria,0,0,0,11,0,2,1,4,0,16,0,0,0,12,0,0,0,18,0,6,0,2,0,20,0,14,0,0,106
Acidobacteria,0,0,0,5,0,5,1,15,0,6,0,0,0,12,0,0,0,2,0,6,0,1,0,26,0,23,0,0,102
Acidobacteria,0,0,0,7,0,3,0,7,0,3,0,0,0,6,0,0,0,1,0,5,0,0,0,34,0,4,0,0,70
Acidobacteria,0,0,1,29,0,9,1,21,0,9,0,0,0,15,1,0,0,10,0,7,0,0,0,29,0,11,0,0,143
Acidobacteria,0,0,0,14,0,7,0,7,0,9,0,0,0,5,0,0,0,11,0,15,0,1,0,22,0,9,0,0,100
Acidobacteria,0,0,1,13,0,3,0,3,0,4,0,0,0,8,0,0,0,8,0,17,0,4,0,17,0,11,0,0,89
Acidobacteria,0,0,0,12,0,5,0,2,1,10,0,0,1,5,0,0,0,1,0,0,0,0,0,12,1,8,0,0,58
Acidobacteria,0,0,0,3,0,12,0,2,0,13,0,0,0,15,0,0,0,3,0,8,0,4,0,7,0,6,0,0,73
Acidobacteria,0,0,0,10,0,9,2,4,0,8,0,0,0,15,0,0,0,3,0,13,0,3,0,11,0,7,0,0,85
Acidobacteria,0,0,0,7,0,9,0,2,0,6,0,0,0,9,0,0,0,14,0,3,0,1,0,9,0,14,0,0,74
Acidobacteria,0,0,0,2,0,3,0,0,0,4,0,0,0,4,0,0,0,4,0,6,0,0,0,2,0,2,0,0,27
Acidobacteria,0,0,0,4,0,1,0,11,0,3,0,0,0,12,0,0,0,3,0,7,0,0,0,15,0,2,0,0,58
Acidobacteria,0,0,0,5,0,6,0,0,0,4,0,0,0,14,0,0,0,2,0,15,0,0,0,8,0,7,0,0,61
Acidobacteria,0,0,0,7,0,3,0,3,0,9,0,0,0,3,0,0,0,6,0,13,0,3,0,12,0,8,0,0,67
Acidobacteria,0,0,0,3,0,3,0,5,0,6,0,0,0,9,0,0,0,3,0,8,0,0,0,14,0,5,0,0,56
Acidobacteria,0,0,0,4,0,4,0,1,0,3,0,0,0,4,0,0,0,10,0,9,0,2,0,10,0,5,0,0,52
Acidobacteria,0,0,0,4,0,4,0,0,0,8,0,0,0,11,0,0,0,5,0,8,0,2,0,10,0,5,0,0,57
Acidobacteria,0,0,0,12,0,7,0,4,0,8,0,0,0,12,0,0,0,10,0,2,0,2,0,12,0,10,0,0,79
Acidobacteria,0,0,0,2,1,4,0,2,0,10,0,0,0,8,0,0,0,9,0,0,0,0,0,5,0,6,0,0,47
Acidobacteria,0,0,0,7,0,3,0,5,0,3,0,0,0,8,0,0,0,1,0,6,0,1,0,9,0,6,0,0,49
Acidobacteria,0,0,0,6,0,2,1,8,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,16,0,2,0,0,43
Acidobacteria,0,0,0,11,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,5,0,1,0,9,0,2,0,0,34
Acidobacteria,0,0,0,6,0,6,0,5,1,5,0,0,0,9,0,0,0,3,0,4,0,1,0,8,0,5,0,0,53
Acidobacteria,0,0,0,3,0,6,0,3,0,6,0,0,0,5,0,0,0,3,0,5,0,1,0,4,0,2,0,0,38
Acidobacteria,0,0,0,7,0,3,0,1,0,2,0,0,0,7,0,0,0,5,0,2,0,0,0,13,0,7,0,0,47
Acidobacteria,0,0,0,4,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,6,0,2,0,24,0,4,0,0,48
Acidobacteria,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8
Acidobacteria,0,0,0,9,0,4,0,3,0,6,0,0,0,1,0,0,0,6,0,1,0,1,0,4,0,6,0,0,41
Acidobacteria,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,6,0,0,0,4,0,1,0,0,22
Acidobacteria,0,0,0,4,0,2,0,0,0,6,0,0,0,4,0,0,0,4,0,7,0,1,0,15,0,3,0,0,46
Acidobacteria,0,0,0,2,0,1,0,2,0,0,0,0,0,5,0,0,0,2,0,7,0,1,0,8,0,17,0,0,45
Acidobacteria,0,0,0,6,0,2,0,2,0,6,0,0,0,1,0,0,0,9,0,8,0,1,0,9,0,1,0,0,45
Acidobacteria,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,13
Acidobacteria,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,1,0,9,0,1,0,4,0,0,0,0,22
Acidobacteria,0,0,0,13,0,3,0,1,0,10,0,0,0,7,0,0,0,1,0,3,0,1,0,6,0,0,0,0,45
Acidobacteria,0,0,0,0,0,2,0,2,0,1,0,0,0,3,0,0,0,2,0,1,0,0,0,5,0,1,0,0,17
Acidobacteria,0,0,0,0,0,2,1,3,0,3,0,0,0,5,0,0,0,3,0,0,0,1,0,3,0,0,0,0,21
Acidobacteria,0,1,0,0,0,3,0,0,0,3,0,0,0,7,0,0,1,1,0,2,0,0,0,2,0,5,0,0,25
Acidobacteria,0,0,0,6,0,2,0,3,0,4,0,0,0,5,0,0,0,2,0,0,0,1,0,7,0,4,0,0,34
Acidobacteria,0,0,0,1,0,1,0,0,0,4,0,0,0,7,0,0,0,3,0,1,0,1,0,1,0,5,0,0,24
Acidobacteria,0,0,0,3,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,2,0,10,0,3,0,0,27
Acidobacteria,0,0,0,3,0,2,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,23
Acidobacteria,0,0,0,1,0,3,0,2,0,7,0,0,0,7,0,0,0,6,0,0,0,0,0,3,0,3,0,0,32
Acidobacteria,0,0,0,0,0,2,0,0,0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,15
Acidobacteria,0,0,2,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Acidobacteria,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,2,0,3,0,0,16
Acidobacteria,0,0,0,1,0,2,0,3,0,6,0,0,0,5,0,0,0,8,0,0,0,2,0,0,0,10,0,0,37
Acidobacteria,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,1,0,12,0,13,0,0,42
Acidobacteria,0,0,0,3,0,2,0,2,0,3,0,0,0,4,0,0,0,4,0,1,0,0,0,6,0,1,0,0,26
Acidobacteria,0,0,0,3,0,0,0,1,0,3,0,0,0,2,0,0,0,3,0,4,0,0,0,11,0,5,0,0,32
Acidobacteria,0,0,0,1,0,2,0,0,0,6,0,0,0,5,0,0,0,1,0,1,0,0,0,3,0,1,0,0,20
Acidobacteria,0,0,0,3,0,5,0,4,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,2,0,0,30
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Acidobacteria,0,0,0,5,0,2,0,6,0,2,0,0,0,2,0,1,0,4,0,3,0,0,0,2,0,0,0,0,27
Acidobacteria,0,0,0,4,0,0,0,5,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,2,0,0,38
Acidobacteria,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,1,0,1,0,2,0,0,18
Acidobacteria,0,0,0,4,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,2,0,2,0,2,0,0,0,0,19
Acidobacteria,0,0,1,0,0,4,0,4,1,3,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,0,0,21
Acidobacteria,0,0,0,1,0,4,0,5,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,5,0,0,0,0,21
Acidobacteria,0,0,0,0,0,4,0,2,0,3,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,3,0,0,34
Acidobacteria,0,0,0,2,0,3,0,3,0,2,0,0,0,7,0,0,0,0,0,2,0,0,0,5,0,0,0,0,24
Acidobacteria,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,12
Acidobacteria,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,14
Acidobacteria,0,0,0,0,0,2,0,2,0,4,0,0,0,5,0,0,0,2,0,1,0,1,0,1,0,1,0,0,19
Acidobacteria,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
Acidobacteria,0,0,0,0,0,1,0,2,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,0,13
Acidobacteria,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,15
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,2,0,2,0,0,11
Acidobacteria,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,7
Acidobacteria,0,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
Acidobacteria,0,0,0,0,0,3,0,4,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,0,24
Acidobacteria,0,0,0,7,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,5,0,2,0,0,26
Acidobacteria,0,0,0,0,2,0,2,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11
Acidobacteria,0,0,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,5,0,1,0,0,19
Acidobacteria,0,0,0,2,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,11
Acidobacteria,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,6,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,2,0,0,19
Acidobacteria,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Acidobacteria,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,9
Acidobacteria,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,7
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,5
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,3,0,0,14
Acidobacteria,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8
Acidobacteria,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10
Acidobacteria,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
Acidobacteria,0,0,0,3,0,3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,14
Acidobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
Acidobacteria,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7
Acidobacteria,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7
Acidobacteria,0,0,0,1,0,3,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
Acidobacteria,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11
Acidobacteria,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Acidobacteria,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,10
Acidobacteria,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,10
Acidobacteria,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,9
Acidobacteria,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,9
Acidobacteria,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,9
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,7
Acidobacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,10
Acidobacteria,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,9
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,6
Acidobacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
Acidobacteria,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,8
Acidobacteria,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,1,0,0,0,2,0,0,0,0,11
Acidobacteria,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,4,0,0,10
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4
Acidobacteria,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5
Acidobacteria,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Acidobacteria,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13
Acidobacteria,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Acidobacteria,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,7
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5
Acidobacteria,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
Acidobacteria,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,6
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Acidobacteria,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
Acidobacteria,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Acidobacteria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5
Acidobacteria,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,8
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
Acidobacteria,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,8
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,4
Acidobacteria,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Acidobacteria,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,6
Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Acidobacteria,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteria,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
Acidobacteria,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Acidobacteria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
